Device,Pressure,Temperature,Volumetric Flow,Mass Flow,Set Point,Total,Gas,Date,Time,Elaps. Mill.
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:01.819,63.1451
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:01.928,173.3293
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:02.038,282.283
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:02.147,391.3041
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:02.256,501.7638
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:02.366,610.2075
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:02.475,719.5346
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:02.584,829.7545
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:02.694,938.159
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:02.803,1047.6722
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:02.912,1156.7076
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:03.022,1266.8211
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:03.131,1375.5314
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:03.241,1484.7816
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:03.350,1594.6297
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:03.459,1704.5813
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:03.569,1812.7465
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:03.678,1922.5276
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:03.787,2031.5681
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:03.897,2142.2689
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:04.006,2253.7072
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:04.115,2360.5013
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:04.225,2470.2664
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:04.334,2579.7873
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:04.443,2687.858
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:04.553,2798.0807
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:04.662,2907.3405
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:04.771,3016.3726
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:04.881,3125.7105
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:04.990,3235.3779
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:05.100,3344.3689
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:05.209,3453.0319
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:05.318,3562.7421
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:05.428,3672.0012
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:05.537,3781.5609
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:05.646,3891.4736
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:05.756,4000.8837
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:05.865,4109.4129
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:05.974,4219.2591
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:06.084,4328.2123
B,14.29,23.75,0.00,0.00,0.00,,Air,04/09/2020,15:51:06.193,4437.1671
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:06.302,4547.313
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:06.412,4661.7002
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:06.521,4766.288
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:06.630,4875.4505
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:06.740,4984.4505
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:06.849,5094.4225
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:06.959,5202.81
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:07.068,5312.8344
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:07.177,5421.4283
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:07.287,5532.4693
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:07.396,5640.5388
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:07.505,5750.775
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:07.615,5859.7397
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:07.724,5968.3599
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:07.833,6078.4142
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:07.943,6186.9053
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:08.052,6297.5087
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:08.161,6405.6979
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:08.271,6515.67
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:08.380,6626.334
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:08.489,6733.6112
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:08.599,6843.27
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:08.708,6953.4923
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:08.818,7062.4193
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:08.927,7171.0133
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:09.036,7280.6672
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:09.146,7389.8612
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:09.255,7500.4845
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:09.364,7609.2784
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:09.474,7718.1014
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:09.583,7832.971
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:09.692,7936.3994
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:09.802,8047.4173
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:09.911,8155.0497
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:10.020,8265.6684
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:10.130,8374.051
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:10.239,8483.4485
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:10.348,8592.8612
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:10.458,8701.9027
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:10.567,8811.4186
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:10.676,8920.4594
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:10.786,9030.4229
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:10.895,9139.4983
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:11.004,9248.6777
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:11.114,9358.2237
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:11.223,9468.3681
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:11.332,9577.7276
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:11.442,9686.0912
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:11.551,9795.4865
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:11.661,9907.1355
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:11.770,10014.1315
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:11.879,10123.5802
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:11.988,10232.5943
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:12.098,10342.2303
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:12.207,10456.1689
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:12.317,10567.3865
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:12.442,10686.0427
B,14.29,23.76,0.00,0.00,0.00,,Air,04/09/2020,15:51:12.551,10795.456
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:12.660,10904.9959
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:12.770,11014.4391
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:12.879,11123.7789
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:12.988,11232.4236
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:13.098,11342.1197
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:13.207,11451.4817
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:13.316,11560.4587
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:13.426,11670.6495
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:13.535,11780.3764
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:13.644,11889.4019
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:13.754,11999.6463
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:13.863,12108.0763
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:13.973,12216.7935
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:14.082,12327.1453
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:14.191,12436.3779
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:14.301,12545.5684
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:14.410,12659.4102
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:14.519,12763.4121
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:14.629,12872.8728
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:14.742,12986.8668
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:14.852,13096.5299
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:14.961,13205.6946
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:15.071,13315.0954
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:15.180,13425.16
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:15.289,13534.8241
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:15.398,13643.2231
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:15.507,13751.8245
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:15.617,13862.0095
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:15.726,13970.8803
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:15.835,14080.4585
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:15.945,14189.2008
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:16.054,14298.0158
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:16.163,14408.632
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:16.273,14517.2503
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:16.382,14626.008
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:16.492,14735.9872
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:16.601,14845.4612
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:16.710,14954.3728
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:16.820,15064.9578
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:16.929,15174.3047
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:17.038,15282.3867
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:17.148,15391.9854
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:17.257,15501.6401
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:17.366,15610.7892
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:17.480,15724.7182
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:17.589,15833.8746
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:17.699,15943.3233
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:17.808,16054.6967
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:17.917,16161.6835
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:18.027,16272.1254
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:18.136,16380.8843
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:18.245,16490.374
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:18.355,16599.4583
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:18.464,16709.4876
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:18.574,16817.9677
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:18.683,16927.5532
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:18.792,17036.6828
B,14.29,23.77,0.00,0.00,0.00,,Air,04/09/2020,15:51:18.896,17139.7289
B,14.29,23.77,0.22,0.22,10.00,,Air,04/09/2020,15:51:19.005,17249.7075
B,14.28,23.77,1.46,1.43,10.00,,Air,04/09/2020,15:51:19.114,17358.7089
B,14.28,23.77,1.46,1.43,10.00,,Air,04/09/2020,15:51:19.224,17468.8604
B,14.28,23.77,4.88,4.77,10.00,,Air,04/09/2020,15:51:19.333,17587.1202
B,14.28,23.77,7.50,7.33,10.00,,Air,04/09/2020,15:51:19.458,17702.6617
B,14.28,23.77,9.20,8.98,10.00,,Air,04/09/2020,15:51:19.571,17815.1321
B,14.28,23.77,9.20,8.98,10.00,,Air,04/09/2020,15:51:19.691,17942.3134
B,14.28,23.77,10.07,9.82,10.00,,Air,04/09/2020,15:51:19.811,18057.6239
B,14.28,23.77,10.42,10.16,10.00,,Air,04/09/2020,15:51:19.931,18182.0371
B,14.28,23.77,10.44,10.18,10.00,,Air,04/09/2020,15:51:20.050,18296.8635
B,14.28,23.77,10.44,10.18,10.00,,Air,04/09/2020,15:51:20.171,18418.6295
B,14.27,23.77,10.36,10.11,10.00,,Air,04/09/2020,15:51:20.286,18531.0341
B,14.28,23.76,10.30,10.05,10.00,,Air,04/09/2020,15:51:20.392,18636.0424
B,14.28,23.76,10.30,10.05,10.00,,Air,04/09/2020,15:51:20.516,18758.3547
B,14.28,23.76,10.26,10.01,10.00,,Air,04/09/2020,15:51:20.636,18879.3045
B,14.28,23.75,10.23,9.98,10.00,,Air,04/09/2020,15:51:20.751,18995.5021
B,14.28,23.75,10.21,9.96,10.00,,Air,04/09/2020,15:51:20.871,19115.2958
B,14.28,23.75,10.21,9.96,10.00,,Air,04/09/2020,15:51:20.993,19234.981
B,14.28,23.75,10.41,10.15,10.00,,Air,04/09/2020,15:51:21.110,19355.6403
B,14.27,23.74,10.41,10.16,10.00,,Air,04/09/2020,15:51:21.231,19476.219
B,14.27,23.73,10.38,10.12,10.00,,Air,04/09/2020,15:51:21.351,19596.6922
B,14.27,23.73,10.38,10.12,10.00,,Air,04/09/2020,15:51:21.471,19715.1268
B,14.28,23.73,10.35,10.09,10.00,,Air,04/09/2020,15:51:21.593,19835.7595
B,14.28,23.73,10.32,10.06,10.00,,Air,04/09/2020,15:51:21.711,19956.1418
B,14.28,23.73,10.28,10.03,10.00,,Air,04/09/2020,15:51:21.836,20081.288
B,14.28,23.73,10.28,10.03,10.00,,Air,04/09/2020,15:51:21.946,20191.905
B,14.28,23.72,10.25,10.00,10.00,,Air,04/09/2020,15:51:22.059,20303.6667
B,14.28,23.71,10.22,9.97,10.00,,Air,04/09/2020,15:51:22.168,20413.7759
B,14.28,23.71,10.20,9.95,10.00,,Air,04/09/2020,15:51:22.278,20522.6755
B,14.28,23.71,10.20,9.95,10.00,,Air,04/09/2020,15:51:22.387,20631.1472
B,14.28,23.71,10.18,9.93,10.00,,Air,04/09/2020,15:51:22.496,20741.9128
B,14.28,23.70,10.23,9.98,10.00,,Air,04/09/2020,15:51:22.609,20853.8768
B,14.28,23.70,10.31,10.06,10.00,,Air,04/09/2020,15:51:22.718,20964.1356
B,14.28,23.70,10.31,10.06,10.00,,Air,04/09/2020,15:51:22.828,21072.1588
B,14.28,23.69,10.33,10.08,10.00,,Air,04/09/2020,15:51:22.937,21182.2104
B,14.28,23.69,10.34,10.09,10.00,,Air,04/09/2020,15:51:23.046,21291.3354
B,14.28,23.68,10.33,10.08,10.00,,Air,04/09/2020,15:51:23.156,21400.5988
B,14.28,23.68,10.33,10.08,10.00,,Air,04/09/2020,15:51:23.265,21509.6179
B,14.28,23.68,10.32,10.07,10.00,,Air,04/09/2020,15:51:23.375,21621.0719
B,14.28,23.68,10.31,10.06,10.00,,Air,04/09/2020,15:51:23.484,21728.8234
B,14.28,23.68,10.31,10.06,10.00,,Air,04/09/2020,15:51:23.593,21838.4774
B,14.28,23.67,10.29,10.04,10.00,,Air,04/09/2020,15:51:23.703,21947.0478
B,14.28,23.67,10.27,10.02,10.00,,Air,04/09/2020,15:51:23.812,22056.58
B,14.28,23.66,10.26,10.01,10.00,,Air,04/09/2020,15:51:23.921,22166.2616
B,14.28,23.66,10.26,10.01,10.00,,Air,04/09/2020,15:51:24.031,22275.8512
B,14.28,23.66,10.25,10.00,10.00,,Air,04/09/2020,15:51:24.140,22384.696
B,14.28,23.66,10.23,9.98,10.00,,Air,04/09/2020,15:51:24.249,22494.0854
B,14.28,23.65,10.22,9.98,10.00,,Air,04/09/2020,15:51:24.359,22603.4479
B,14.28,23.65,10.22,9.98,10.00,,Air,04/09/2020,15:51:24.468,22712.8064
B,14.28,23.65,10.21,9.96,10.00,,Air,04/09/2020,15:51:24.577,22822.8251
B,14.28,23.64,10.20,9.95,10.00,,Air,04/09/2020,15:51:24.687,22931.4006
B,14.28,23.64,10.19,9.94,10.00,,Air,04/09/2020,15:51:24.797,23043.0876
B,14.28,23.64,10.19,9.94,10.00,,Air,04/09/2020,15:51:24.907,23152.3606
B,14.28,23.64,10.18,9.93,10.00,,Air,04/09/2020,15:51:25.016,23260.8211
B,14.28,23.64,10.18,9.93,10.00,,Air,04/09/2020,15:51:25.125,23369.5205
B,14.28,23.63,10.29,10.05,10.00,,Air,04/09/2020,15:51:25.235,23480.3237
B,14.28,23.63,10.43,10.18,10.00,,Air,04/09/2020,15:51:25.344,23589.5762
B,14.28,23.63,10.44,10.18,10.00,,Air,04/09/2020,15:51:25.453,23698.9541
B,14.28,23.63,10.44,10.18,10.00,,Air,04/09/2020,15:51:25.563,23806.9092
B,14.28,23.62,10.43,10.18,10.00,,Air,04/09/2020,15:51:25.672,23917.7362
B,14.27,23.62,10.42,10.17,10.00,,Air,04/09/2020,15:51:25.781,24026.4494
B,14.27,23.62,10.42,10.17,10.00,,Air,04/09/2020,15:51:25.891,24135.228
B,14.28,23.62,10.41,10.15,10.00,,Air,04/09/2020,15:51:26.000,24245.4728
B,14.28,23.61,10.40,10.15,10.00,,Air,04/09/2020,15:51:26.110,24354.2185
B,14.28,23.61,10.40,10.15,10.00,,Air,04/09/2020,15:51:26.219,24464.383
B,14.28,23.61,10.39,10.14,10.00,,Air,04/09/2020,15:51:26.328,24573.7517
B,14.27,23.60,10.38,10.12,10.00,,Air,04/09/2020,15:51:26.438,24682.7043
B,14.28,23.60,10.37,10.11,10.00,,Air,04/09/2020,15:51:26.547,24791.7568
B,14.27,23.60,10.36,10.11,10.00,,Air,04/09/2020,15:51:26.656,24900.6396
B,14.27,23.60,10.36,10.11,10.00,,Air,04/09/2020,15:51:26.766,25010.2233
B,14.28,23.59,10.35,10.10,10.00,,Air,04/09/2020,15:51:26.875,25119.4479
B,14.28,23.59,10.34,10.09,10.00,,Air,04/09/2020,15:51:26.984,25228.9084
B,14.28,23.59,10.34,10.09,10.00,,Air,04/09/2020,15:51:27.094,25338.8167
B,14.28,23.59,10.32,10.07,10.00,,Air,04/09/2020,15:51:27.203,25447.7806
B,14.28,23.58,10.32,10.07,10.00,,Air,04/09/2020,15:51:27.312,25556.8242
B,14.28,23.58,10.32,10.07,10.00,,Air,04/09/2020,15:51:27.422,25666.1054
B,14.28,23.58,10.31,10.06,10.00,,Air,04/09/2020,15:51:27.531,25775.648
B,14.28,23.58,10.29,10.05,10.00,,Air,04/09/2020,15:51:27.641,25885.0482
B,14.28,23.58,10.29,10.05,10.00,,Air,04/09/2020,15:51:27.750,25994.9564
B,14.28,23.58,10.29,10.04,10.00,,Air,04/09/2020,15:51:27.859,26103.7877
B,14.28,23.57,10.27,10.03,10.00,,Air,04/09/2020,15:51:27.969,26214.0326
B,14.28,23.57,10.28,10.03,10.00,,Air,04/09/2020,15:51:28.078,26322.6299
B,14.28,23.57,10.27,10.02,10.00,,Air,04/09/2020,15:51:28.187,26431.935
B,14.28,23.57,10.27,10.02,10.00,,Air,04/09/2020,15:51:28.297,26541.7865
B,14.28,23.56,10.25,10.01,10.00,,Air,04/09/2020,15:51:28.406,26650.4599
B,14.28,23.56,10.25,10.00,10.00,,Air,04/09/2020,15:51:28.515,26760.7372
B,14.28,23.56,10.24,9.99,10.00,,Air,04/09/2020,15:51:28.625,26869.2409
B,14.28,23.56,10.24,9.99,10.00,,Air,04/09/2020,15:51:28.734,26978.462
B,14.28,23.56,10.23,9.99,10.00,,Air,04/09/2020,15:51:28.843,27089.7075
B,14.28,23.55,10.23,9.98,10.00,,Air,04/09/2020,15:51:28.953,27197.5519
B,14.28,23.55,10.23,9.98,10.00,,Air,04/09/2020,15:51:29.062,27307.403
B,14.28,23.55,10.21,9.97,10.00,,Air,04/09/2020,15:51:29.171,27415.9137
B,14.28,23.55,10.21,9.97,10.00,,Air,04/09/2020,15:51:29.281,27526.226
B,14.28,23.55,10.21,9.97,10.00,,Air,04/09/2020,15:51:29.390,27634.9891
B,14.28,23.55,10.21,9.97,10.00,,Air,04/09/2020,15:51:29.499,27744.1094
B,14.28,23.54,10.20,9.95,10.00,,Air,04/09/2020,15:51:29.609,27853.5817
B,14.28,23.54,10.19,9.95,10.00,,Air,04/09/2020,15:51:29.718,27963.0529
B,14.28,23.54,10.19,9.95,10.00,,Air,04/09/2020,15:51:29.828,28073.1508
B,14.28,23.54,10.19,9.95,10.00,,Air,04/09/2020,15:51:29.937,28182.3369
B,14.28,23.53,10.18,9.94,10.00,,Air,04/09/2020,15:51:30.046,28290.8387
B,14.28,23.53,10.18,9.93,10.00,,Air,04/09/2020,15:51:30.156,28399.9756
B,14.28,23.53,10.18,9.93,10.00,,Air,04/09/2020,15:51:30.265,28509.4001
B,14.28,23.53,10.16,9.92,10.00,,Air,04/09/2020,15:51:30.374,28620.2961
B,14.28,23.53,10.17,9.93,10.00,,Air,04/09/2020,15:51:30.483,28728.4238
B,14.28,23.52,10.16,9.91,10.00,,Air,04/09/2020,15:51:30.593,28838.4585
B,14.28,23.52,10.16,9.91,10.00,,Air,04/09/2020,15:51:30.702,28946.6604
B,14.28,23.52,10.16,9.91,10.00,,Air,04/09/2020,15:51:30.811,29055.6588
B,14.28,23.52,10.14,9.90,10.00,,Air,04/09/2020,15:51:30.921,29166.1888
B,14.28,23.52,10.14,9.90,10.00,,Air,04/09/2020,15:51:31.030,29275.026
B,14.28,23.52,10.14,9.90,10.00,,Air,04/09/2020,15:51:31.140,29384.9443
B,14.28,23.52,10.13,9.89,10.00,,Air,04/09/2020,15:51:31.249,29493.8022
B,14.28,23.52,10.12,9.88,10.00,,Air,04/09/2020,15:51:31.358,29602.6061
B,14.28,23.52,10.12,9.88,10.00,,Air,04/09/2020,15:51:31.468,29712.8508
B,14.28,23.52,10.12,9.88,10.00,,Air,04/09/2020,15:51:31.577,29822.2314
B,14.28,23.51,10.12,9.88,10.00,,Air,04/09/2020,15:51:31.686,29930.9882
B,14.28,23.51,10.11,9.88,10.00,,Air,04/09/2020,15:51:31.796,30041.5771
B,14.28,23.51,10.11,9.88,10.00,,Air,04/09/2020,15:51:31.905,30149.4328
B,14.28,23.51,10.11,9.87,10.00,,Air,04/09/2020,15:51:32.014,30259.3571
B,14.28,23.51,10.11,9.87,10.00,,Air,04/09/2020,15:51:32.124,30368.752
B,14.28,23.50,10.11,9.87,10.00,,Air,04/09/2020,15:51:32.233,30478.4388
B,14.28,23.50,10.11,9.87,10.00,,Air,04/09/2020,15:51:32.342,30586.7733
B,14.28,23.50,10.20,9.96,10.00,,Air,04/09/2020,15:51:32.452,30696.5732
B,14.28,23.50,10.20,9.96,10.00,,Air,04/09/2020,15:51:32.561,30805.5881
B,14.28,23.50,10.24,10.00,10.00,,Air,04/09/2020,15:51:32.671,30915.0952
B,14.28,23.50,10.25,10.01,10.00,,Air,04/09/2020,15:51:32.780,31025.4562
B,14.28,23.50,10.25,10.01,10.00,,Air,04/09/2020,15:51:32.889,31133.4554
B,14.28,23.50,10.25,10.01,10.00,,Air,04/09/2020,15:51:32.999,31243.2094
B,14.28,23.49,10.26,10.02,10.00,,Air,04/09/2020,15:51:33.108,31352.7374
B,14.28,23.49,10.25,10.01,10.00,,Air,04/09/2020,15:51:33.217,31462.0632
B,14.28,23.49,10.25,10.01,10.00,,Air,04/09/2020,15:51:33.327,31572.7733
B,14.28,23.49,10.25,10.01,10.00,,Air,04/09/2020,15:51:33.436,31681.385
B,14.28,23.49,10.25,10.01,10.00,,Air,04/09/2020,15:51:33.545,31789.7103
B,14.28,23.49,10.25,10.01,10.00,,Air,04/09/2020,15:51:33.655,31898.7817
B,14.28,23.49,10.25,10.01,10.00,,Air,04/09/2020,15:51:33.764,32008.5483
B,14.28,23.48,10.24,10.00,10.00,,Air,04/09/2020,15:51:33.873,32119.3594
B,14.28,23.48,10.23,9.99,10.00,,Air,04/09/2020,15:51:33.983,32228.3967
B,14.28,23.48,10.23,9.99,10.00,,Air,04/09/2020,15:51:34.092,32337.0186
B,14.28,23.48,10.23,9.99,10.00,,Air,04/09/2020,15:51:34.201,32445.7112
B,14.28,23.48,10.23,9.99,10.00,,Air,04/09/2020,15:51:34.311,32561.0481
B,14.28,23.48,10.22,9.98,10.00,,Air,04/09/2020,15:51:34.420,32664.3822
